Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Datasource,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,High_Confidence_Interval,Low_Confidence_Interval,SampleSize,Break_Out,LocationID,GeoLocation,SortUSFirst,Break_Out_Category,Break_Out_ID,SortBreakOutID,IndicatorID
2018,MO,Missouri,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,62.3,,,67.2,57.4,332,25-34,29,"(38.635790776, -92.566300053)",2,Age,2AGE,5,ADT1_1
2018,US,United States,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.8,,,68.4,67.2,106610,65+,US,,2,Age,6AGE,9,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.1,,,58.1,54.1,3178,,5,"(34.748650124, -92.274490743)",2,None,,1,ADT1_1
2018,WY,Wyoming,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69.2,,,73.7,64.7,332,35-44,56,"(43.235541343, -108.109830353)",2,Age,3AGE,6,ADT1_1
2018,PR,Puerto Rico,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,,,70.5,62.3,603,45-54,72,"(18.220833, -66.590149)",2,Age,4AGE,7,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71,,,77.6,64.4,212,25-34,2,"(64.845079957001, -147.722059036)",2,Age,2AGE,5,ADT1_1
2018,ID,Idaho,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.4,,,70.6,64.2,963,65+,16,"(43.682630005, -116.363730042)",2,Age,6AGE,9,ADT1_1
2018,SD,South Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,66.4,,,72.2,60.6,532,35-44,46,"(44.353130053, -100.373530637)",2,Age,3AGE,6,ADT1_1
2018,ND,North Dakota,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.4,,,75.5,69.3,934,55-64,38,"(47.475319779, -100.118421049)",2,Age,5AGE,8,ADT1_1
2018,SC,South Carolina,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,55.4,,,59.5,51.3,451,25-34,45,"(33.998821303, -81.045371207)",2,Age,2AGE,5,ADT1_1
2018,LA,Louisiana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.6,,,60.7,52.5,641,55-64,22,"(31.312660644, -92.445680071)",2,Age,5AGE,8,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.9,,,69.9,61.9,1015,55-64,4,"(34.86597028, -111.763811277)",2,Age,5AGE,8,ADT1_1
2018,AK,Alaska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.4,,,77.2,65.6,280,45-54,2,"(64.845079957001, -147.722059036)",2,Age,4AGE,7,ADT1_1
2018,AR,Arkansas,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,61.6,,,69.8,53.4,102,18-24,5,"(34.748650124, -92.274490743)",2,Age,1AGE,4,ADT1_1
2018,NE,Nebraska,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,59.9,,,63.2,56.6,942,25-34,31,"(41.641040988001, -99.365720623)",2,Age,2AGE,5,ADT1_1
2018,RI,Rhode Island,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,72.8,,,77.3,68.3,460,35-44,44,"(41.708280193, -71.522470314)",2,Age,3AGE,6,ADT1_1
2018,NH,New Hampshire,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73.3,,,76.1,70.5,1024,55-64,33,"(43.655950113, -71.50036092)",2,Age,5AGE,8,ADT1_1
2018,WY,Wyoming,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,65.5,,,68.9,62.1,719,55-64,56,"(43.235541343, -108.109830353)",2,Age,5AGE,8,ADT1_1
2018,IL,Illinois,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.2,,,67.4,59,452,25-34,17,"(40.485010283, -88.997710178)",2,Age,2AGE,5,ADT1_1
2018,FL,Florida,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,71.5,,,73.8,69.2,3974,65+,12,"(28.932040377, -81.928960539)",2,Age,6AGE,9,ADT1_1
2018,AZ,Arizona,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.2,,,70.7,65.7,2187,65+,4,"(34.86597028, -111.763811277)",2,Age,6AGE,9,ADT1_1
2018,OH,Ohio,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,68.7,,,72.4,65,876,35-44,39,"(40.060210141, -82.404260056)",2,Age,3AGE,6,ADT1_1
2018,MD,Maryland,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,69,,,71.3,66.7,1981,45-54,24,"(39.290580964, -76.609260111)",2,Age,4AGE,7,ADT1_1
2018,MT,Montana,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,67.7,,,70.7,64.7,1304,65+,30,"(47.066528972, -109.424420645)",2,Age,6AGE,9,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,75.1,,,79.5,70.7,363,18-24,25,"(42.27687047, -72.082690675)",2,Age,1AGE,4,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,77.7,,,83.9,71.5,133,18-24,11,"(38.890371385, -77.031961127)",2,Age,1AGE,4,ADT1_1
2018,MI,Michigan,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,73,,,75.1,70.9,2469,65+,26,"(44.661319543001, -84.71439027)",2,Age,6AGE,9,ADT1_1
2018,GU,Guam,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,56.5,,,65.1,47.9,156,35-44,66,"(13.444304, 164.793731)",2,Age,3AGE,6,ADT1_1
2018,MA,Massachusetts,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,76,,,78.6,73.4,1670,65+,25,"(42.27687047, -72.082690675)",2,Age,6AGE,9,ADT1_1
2018,ID,Idaho,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,63.9,,,70,57.8,284,35-44,16,"(43.682630005, -116.363730042)",2,Age,3AGE,6,ADT1_1
2018,NY,New York,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,70.7,,,73.5,67.9,1492,18-24,36,"(42.827001032, -75.543970427)",2,Age,1AGE,4,ADT1_1
2018,DC,District Columbia,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,74.7,,,78.3,71.1,542,45-54,11,"(38.890371385, -77.031961127)",2,Age,4AGE,7,ADT1_1
2018,NJ,New Jersey,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,78.6,,,84,73.2,376,45-54,34,"(40.130570048, -74.273691288)",2,Age,4AGE,7,ADT1_1
2018,CA,California,Adult,Adults aged 18+ who have visited a dentist or dental clinic in the past year,Yes,BRFSS,%,Crude Prevalence,64,,,66.8,61.2,1268,35-44,6,"(37.638640123, -120.999999538)",2,Age,3AGE,6,ADT1_1
